node_id,DC,BC,CC,CI,PR,KS,SAASP-fixed,SAASP-adaptive
208,0.05177664974619289,0.0009474714287426541,0.4308836395450569,1180600.0,0.0014171114732023256,30.0,0.47339152149078845,0.47339152149078845
209,0.08426395939086295,0.006972932059399024,0.466824644549763,1919210.0,0.002423542798797011,33.0,0.5495755107127065,0.5495755107127065
210,0.08527918781725889,0.00252187735046104,0.47264875239923226,1830399.0,0.0021840934253790486,34.0,0.5699029809748712,0.5699029809748712
211,0.15431472081218275,0.019997435619366257,0.5028075548749362,2983307.0,0.00447437094150114,34.0,0.6111917221896838,0.6111917221896838
212,0.12081218274111676,0.0032650508634799887,0.49697275479313824,2381476.0,0.0030076807521799633,34.0,0.5591602250238678,0.5591602250238678
213,0.0467005076142132,0.0010497851132373012,0.3913388955105284,925470.0,0.001436074998485192,21.0,0.4583266344072937,0.4583266344072937
214,0.05177664974619289,0.0013358675824412794,0.4463072043497961,1237450.0,0.0014691588274259547,27.0,0.4559199936352891,0.4559199936352891
215,0.09137055837563453,0.006259043631898836,0.4751567776169802,2100489.0,0.0025607175651215686,32.0,0.5340225392120355,0.5340225392120355
216,0.027411167512690356,0.00029481719837204823,0.4170194750211685,647062.0,0.0008508927481212147,20.0,0.5072253159359514,0.5072253159359514
217,0.024365482233502538,0.0003510764633836047,0.41247906197654943,567594.0,0.0008069992471963004,17.0,0.4895538410654634,0.4895538410654634
218,0.06700507614213198,0.0022433141953673566,0.4483386436049158,1611090.0,0.0018592369974484444,29.0,0.46110728821115543,0.46110728821115543
219,0.018274111675126905,5.420452064084573e-05,0.39910858995137766,389912.0,0.0005898224812448632,18.0,0.37894064786001,0.37894064786001
220,0.016243654822335026,5.5032433514242724e-05,0.3976584578118692,351690.0,0.0005304852208207431,16.0,0.3890407732124467,0.3890407732124467
221,0.06192893401015229,0.0013116793795650572,0.4457013574660634,1431960.0,0.0016773096796548694,30.0,0.46164691673764385,0.46164691673764385
222,0.07106598984771574,0.0025082769130160176,0.45080091533180777,1644408.0,0.0019517722545141299,31.0,0.4835091222451041,0.4835091222451041
223,0.05685279187817259,0.0010117375758042992,0.44289568345323743,1354375.0,0.0015423204043926804,30.0,0.4615615286648827,0.4615615286648827
224,0.013197969543147208,3.3753020910566966e-05,0.40122199592668023,293508.0,0.0004731357330187659,13.0,0.38629400623185767,0.38629400623185767
225,0.028426395939086295,0.00012122025962517126,0.41110183639399,647757.0,0.0008326838054548967,25.0,0.3997691267859178,0.3997691267859178
226,0.06395939086294417,0.0014795149749970557,0.45433579335793356,1473678.0,0.0016732206598004103,32.0,0.49062742732622555,0.49062742732622555
227,0.018274111675126905,6.869546872507478e-05,0.3949478748997594,382347.0,0.0005995652709558969,17.0,0.4056722117370813,0.4056722117370813
228,0.022335025380710662,9.606917141502027e-05,0.4187925170068027,526302.0,0.000689227407116512,21.0,0.44641915954500144,0.44641915954500144
229,0.03147208121827411,0.0005485848361272729,0.42040119504908235,743580.0,0.0009196288566412104,26.0,0.45116402990662746,0.45116402990662746
230,0.021319796954314723,0.002615400174381557,0.429006968641115,511520.0,0.0007783953754409655,19.0,0.4740468427711567,0.4740468427711567
231,0.06294416243654823,0.006305668039640254,0.4245689655172414,1403915.0,0.002122312118183955,27.0,0.43408336608821074,0.43408336608821074
232,0.09035532994923859,0.007684746860017468,0.46594134342478716,2198592.0,0.0025874813850308705,28.0,0.49904801927019626,0.49904801927019626
233,0.0649746192893401,0.0017981583882991073,0.4551756007393715,1521639.0,0.0017576074482143628,33.0,0.4996613972790023,0.4996613972790023
234,0.049746192893401014,0.0020670696748683786,0.4452983725135624,1211424.0,0.0014705340728070329,28.0,0.4455116475600694,0.4455116475600694
235,0.024365482233502538,0.00033548362580594854,0.40385403854038543,532703.0,0.0007837104192989914,20.0,0.4688933174383513,0.4688933174383513
236,0.050761421319796954,0.0007286399818008735,0.4469147005444646,1191043.0,0.00137841870739874,32.0,0.5512037929688658,0.5512037929688658
237,0.029441624365482234,0.00033865939516610947,0.41369172616547667,688044.0,0.0009041306917121064,23.0,0.4389224125263371,0.4389224125263371
238,0.043654822335025385,0.0034593717421072473,0.43430335097001765,1099518.0,0.0014087582323955954,25.0,0.48570180721539313,0.48570180721539313
239,0.011167512690355331,1.2927233638852763e-05,0.37438236412010645,195910.0,0.0004198385112174928,11.0,0.3855178464997143,0.3855178464997143
240,0.020304568527918784,9.113861665853593e-05,0.40236928104575165,460332.0,0.0006638766398659811,19.0,0.4080343394637972,0.4080343394637972
241,0.021319796954314723,0.0002588294575263594,0.37899191996921894,398020.0,0.0007010934147222504,19.0,0.37617192898135293,0.37617192898135293
242,0.03248730964467005,0.003019605287426832,0.4282608695652174,796607.0,0.0011621187462432547,23.0,0.4614939502062372,0.4614939502062372
243,0.05177664974619289,0.0018062676743108136,0.43507067137809186,1215200.0,0.0014878800968184283,29.0,0.4397679050228822,0.4397679050228822
244,0.026395939086294416,0.000153962154473819,0.41075896580483734,610325.0,0.0007915972999313997,23.0,0.40264667109589936,0.40264667109589936
245,0.05177664974619289,0.000805618045647661,0.4391440035666518,1220650.0,0.0013782578598378495,29.0,0.45613751850201334,0.45613751850201334
246,0.017258883248730966,8.490724711126234e-05,0.3515346181299072,215120.0,0.0006216748293159555,14.0,0.3502382680154737,0.3502382680154737
247,0.017258883248730966,2.4329151060933985e-05,0.34344490934449096,169632.0,0.0006108342196669197,16.0,0.3552859374984931,0.3552859374984931
248,0.026395939086294416,0.0002269430940363646,0.38948200869909055,538750.0,0.000826139433451998,21.0,0.39335043481616183,0.39335043481616183
249,0.1685279187817259,0.010575412243574092,0.5189673340358272,2875785.0,0.0042135931198714095,34.0,0.6274157222091854,0.6274157222091854
250,0.03350253807106599,0.0004543927942425376,0.4234737747205503,813024.0,0.0010199740346313621,27.0,0.4950651291205118,0.4950651291205118
251,0.03654822335025381,0.00032091571192574883,0.4240206629358588,871115.0,0.0010158030277952238,27.0,0.4654792867326705,0.4654792867326705
252,0.12081218274111676,0.005804200466736517,0.48166259168704156,2533224.0,0.003174831397179117,34.0,0.557784586650196,0.557784586650196
253,0.042639593908629446,0.0006001504282837019,0.431260945709282,973176.0,0.0011795132882861173,29.0,0.4575346664752733,0.4575346664752733
254,0.08324873096446701,0.0013756263199109398,0.47607539874335425,1902771.0,0.002104597599584862,34.0,0.5901593978360994,0.5901593978360994
255,0.06395939086294417,0.0028486565094634434,0.4602803738317757,1456504.0,0.001739980337083358,34.0,0.5123202583986718,0.5123202583986718
256,0.12893401015228428,0.00543909746344405,0.4934869739478958,2478924.0,0.003266009669530548,34.0,0.5614800625926584,0.5614800625926584
257,0.019289340101522844,9.532519788039168e-05,0.3849159828057835,366030.0,0.0006605238513378391,19.0,0.4450436255102852,0.4450436255102852
258,0.05786802030456853,0.005943176905975217,0.436420026583961,1391208.0,0.0019323986412600627,29.0,0.5108270154734674,0.5108270154734674
259,0.029441624365482234,0.0004998279108203357,0.4051830522418758,661080.0,0.0009593182484393012,21.0,0.4074887838709624,0.4074887838709624
260,0.021319796954314723,0.00015458000590043026,0.3800154320987654,411000.0,0.0007006971838023861,19.0,0.43865198928258636,0.43865198928258636
261,0.048730964467005075,0.0011438687014012803,0.43973214285714285,1166822.0,0.0013544079852066467,29.0,0.48141795419475525,0.48141795419475525
262,0.026395939086294416,0.001216854679053088,0.4147368421052632,624300.0,0.00096441466443645,18.0,0.4092867555680142,0.4092867555680142
263,0.06294416243654823,0.0034038050087955908,0.4516276937184778,1485289.0,0.0017764482681739196,32.0,0.4765346082956845,0.4765346082956845
264,0.03654822335025381,0.0007868467541123711,0.42148053059477963,890645.0,0.0011165115896407446,21.0,0.4392855846591289,0.4392855846591289
265,0.03756345177664975,0.0004848646037651895,0.38506645817044566,699300.0,0.0011713865022137061,21.0,0.3843314376470807,0.3843314376470807
266,0.03147208121827411,0.0004882405828097877,0.39910858995137766,680910.0,0.0009909690022659745,20.0,0.4268143060612428,0.4268143060612428
267,0.018274111675126905,4.7574522567223254e-05,0.34683098591549294,198203.0,0.0006395066381063384,16.0,0.37850562444374425,0.37850562444374425
268,0.03756345177664975,0.0006210006784523934,0.4310722100656455,925164.0,0.0010975302382346724,27.0,0.4501801595002419,0.4501801595002419
269,0.08324873096446701,0.007013977417196514,0.4655009451795841,1860246.0,0.002350042602139883,34.0,0.5177774761079866,0.5177774761079866
270,0.015228426395939087,2.725240078137113e-05,0.41265186426476747,359156.0,0.000512235166317218,15.0,0.47001163890722786,0.47001163890722786
271,0.06903553299492386,0.003528200640151368,0.4495664080328617,1604315.0,0.001979271730851075,32.0,0.4617216400871572,0.4617216400871572
272,0.04771573604060914,0.0019179514624007043,0.42882020026121026,1142134.0,0.001433028719346521,25.0,0.48695629893456976,0.48695629893456976
273,0.029441624365482234,0.00042659186370588273,0.3959003215434084,612192.0,0.0009345107430467702,20.0,0.39203957737510525,0.39203957737510525
274,0.0233502538071066,0.0003398579623796606,0.3963782696177062,503118.0,0.0007557351378647582,20.0,0.4174565960952054,0.4174565960952054
275,0.03451776649746193,0.001215971575264394,0.42733188720173537,855723.0,0.0011051482787634505,24.0,0.45284922349524426,0.45284922349524426
276,0.009137055837563452,5.4087614222145495e-05,0.37353052711414486,146088.0,0.00038827996908588657,9.0,0.4077618610407129,0.4077618610407129
277,0.021319796954314723,0.00018171619337015486,0.3995943204868154,454920.0,0.0007156884576992254,19.0,0.4127170449517359,0.4127170449517359
278,0.05482233502538071,0.0015517819525968663,0.45245751033532383,1306238.0,0.0015490107725474773,29.0,0.4549420677708702,0.4549420677708702
279,0.008121827411167513,8.66425582084912e-06,0.40752999586263966,174573.0,0.0003420862869013652,8.0,0.38486576673933537,0.38486576673933537
280,0.1218274111675127,0.006840304082015717,0.4861796643632774,2426767.0,0.0031800592912820014,34.0,0.5349474734085172,0.5349474734085172
281,0.05989847715736041,0.0009386037820131448,0.44793087767166895,1375354.0,0.0016148386664365055,32.0,0.46962338025928013,0.46962338025928013
282,0.13908629441624365,0.007467611367106021,0.5005081300813008,2717416.0,0.00357483552048029,34.0,0.5734177401910441,0.5734177401910441
283,0.14213197969543148,0.008398403479378385,0.50564681724846,2671719.0,0.003643825851309224,34.0,0.559782502874018,0.559782502874018
284,0.042639593908629446,0.00128242341632634,0.43816725978647686,1050420.0,0.0012888310967586387,27.0,0.4285876590097498,0.4285876590097498
285,0.08832487309644671,0.0065077441682687975,0.46882436934792954,1976280.0,0.0025203104638248097,32.0,0.5345931178756886,0.5345931178756886
286,0.044670050761421325,0.0004776265929305085,0.430506993006993,1040600.0,0.0012515136898378386,30.0,0.4830186527809983,0.4830186527809983
287,0.022335025380710662,0.00017504709470872508,0.40668868703550787,504357.0,0.0007281991965438678,18.0,0.45106157499982197,0.45106157499982197
288,0.03857868020304569,0.0008943510165867719,0.431260945709282,949864.0,0.0011319974740940171,26.0,0.4921124048080369,0.4921124048080369
289,0.008121827411167513,1.9428712749040033e-05,0.3527936962750716,102522.0,0.00037087444376445166,8.0,0.3018443714770467,0.3018443714770467
290,0.08223350253807107,0.006997479899803125,0.47401347449470643,1832160.0,0.00241681552550053,34.0,0.5379854113236565,0.5379854113236565
291,0.027411167512690356,0.00014994897885159698,0.4129979035639413,635804.0,0.0008273464550939921,23.0,0.4297972530002462,0.4297972530002462
292,0.03654822335025381,0.0006849792646183159,0.43430335097001765,889315.0,0.0010833131006775137,27.0,0.44125252349456123,0.44125252349456123
293,0.020304568527918784,4.750708748892978e-05,0.3697447447447447,340309.0,0.0006719847443937088,18.0,0.40711777670031896,0.40711777670031896
294,0.0233502538071066,0.00025465392306698713,0.41178929765886285,536822.0,0.0007596176514304095,21.0,0.4034171876698601,0.4034171876698601
295,0.08426395939086295,0.00835799430684385,0.44854280510018213,1937988.0,0.00260270380805413,29.0,0.4733731177139564,0.4733731177139564
296,0.07208121827411168,0.0016738492876641753,0.45433579335793356,1610420.0,0.0019289325229886098,31.0,0.5042102848646972,0.5042102848646972
297,0.019289340101522844,0.00023300964681177252,0.3932135728542914,413442.0,0.0006687990121821076,15.0,0.39057058841906006,0.39057058841906006
298,0.016243654822335026,0.00030625401814075523,0.4008954008954009,366780.0,0.0005868267944808736,14.0,0.3861476323870801,0.3861476323870801
299,0.0233502538071066,0.0004522422449554415,0.38779527559055116,485518.0,0.0008284482838096154,18.0,0.37765235230559907,0.37765235230559907
300,0.0751269035532995,0.0033349641832144264,0.464841906559698,1774192.0,0.0020649015049022273,34.0,0.5112879205165246,0.5112879205165246
301,0.13096446700507614,0.012556247771791389,0.4925,2988672.0,0.003529609169471756,32.0,0.5461961286595294,0.5461961286595294
302,0.022335025380710662,8.662074988523745e-05,0.4240206629358588,539700.0,0.0006836265186823861,22.0,0.4377043600535939,0.4377043600535939
303,0.10253807106598985,0.00534657675226634,0.4793187347931874,2128800.0,0.002719081522379915,34.0,0.5381766594790989,0.5381766594790989
304,0.029441624365482234,0.0005517054215151639,0.42919389978213507,710612.0,0.000909655700407662,24.0,0.4940166809865913,0.4940166809865913
305,0.06091370558375635,0.0013981873659677847,0.43507067137809186,1415351.0,0.00172503780057815,30.0,0.4590502985115249,0.4590502985115249
306,0.048730964467005075,0.0048847629740160275,0.4541263254956201,1203999.0,0.001559899193312182,29.0,0.46381060407827296,0.46381060407827296
307,0.022335025380710662,0.0003898271760219002,0.4022049816251531,499464.0,0.0007255780019732989,20.0,0.4746493817086468,0.4746493817086468
308,0.03959390862944163,0.0008733869724206734,0.44509715318572074,954902.0,0.0011149312498389987,28.0,0.47585031042131165,0.47585031042131165
309,0.044670050761421325,0.0007497457588873235,0.4189706507868992,1056682.0,0.0012938719953337412,25.0,0.5219348087955287,0.5219348087955287
310,0.03147208121827411,0.0002501320721250282,0.4275173611111111,762960.0,0.0008995970520030545,25.0,0.4407699934581043,0.4407699934581043
311,0.03654822335025381,0.0006629570728030901,0.4083747927031509,811580.0,0.001093034781305217,25.0,0.43283292764289205,0.43283292764289205
312,0.029441624365482234,0.0006239252778343799,0.4316389132340053,729708.0,0.0008809273325148213,25.0,0.4224874779106459,0.4224874779106459
313,0.017258883248730966,6.251055518036132e-05,0.3664434523809524,273168.0,0.0005875685250858041,16.0,0.3460181348659537,0.3460181348659537
314,0.050761421319796954,0.0013544641172282335,0.4407158836689038,1199961.0,0.0014158771639510123,30.0,0.5040434351137943,0.5040434351137943
315,0.008121827411167513,6.936553514743108e-06,0.3507834757834758,100933.0,0.0003533177999271327,8.0,0.3070985992951677,0.3070985992951677
316,0.045685279187817264,0.0021905094808345638,0.43013100436681223,1108668.0,0.0014174389600629062,27.0,0.4762319469773744,0.4762319469773744
317,0.024365482233502538,0.0001257309448034535,0.3858206032119076,478147.0,0.0007520391423839909,21.0,0.37369484903882355,0.37369484903882355
318,0.05989847715736041,0.0011775725622445,0.45475530932594643,1406384.0,0.001573431533231134,31.0,0.5009936220827669,0.5009936220827669
319,0.010152284263959392,7.434370845012019e-06,0.38871349644830305,205785.0,0.00040198442815593495,10.0,0.37079904272589054,0.37079904272589054
320,0.048730964467005075,0.0019681546511793276,0.43430335097001765,1191873.0,0.0015380109940301148,27.0,0.4426429045012818,0.4426429045012818
321,0.05583756345177665,0.004514224881480346,0.4401251117068811,1384506.0,0.001811669412014729,27.0,0.49529010140934676,0.49529010140934676
322,0.026395939086294416,0.0016640470632486716,0.38657770800627944,538950.0,0.0009677616071947959,19.0,0.40539347105365475,0.40539347105365475
323,0.03451776649746193,0.0009846595902031606,0.4271465741543799,845658.0,0.0010903453427875253,20.0,0.42089966682307245,0.42089966682307245
324,0.019289340101522844,0.0003571631408665893,0.3971774193548387,422964.0,0.0006733299210771697,16.0,0.37763418815026206,0.37763418815026206
325,0.027411167512690356,0.0026500197485151275,0.43013100436681223,677612.0,0.0009695894486456403,24.0,0.45247842719762865,0.45247842719762865
326,0.04060913705583757,0.0023460779027288754,0.44489611562782294,984555.0,0.001201071682307573,29.0,0.4549313975548951,0.4549313975548951
327,0.03147208121827411,0.00336819173621721,0.43816725978647686,788760.0,0.0011537703055647592,24.0,0.46635275336715026,0.46635275336715026
328,0.019289340101522844,0.00013720538519950697,0.3873377900117971,393912.0,0.0006481025815855275,18.0,0.37217493851823047,0.37217493851823047
329,0.09746192893401015,0.004737824073695529,0.47447013487475914,2061690.0,0.0025606528621011206,34.0,0.5155389478839048,0.5155389478839048
330,0.009137055837563452,6.398475182061884e-05,0.3657630894912737,139200.0,0.0003871115522145177,8.0,0.3516610280557945,0.3516610280557945
331,0.024365482233502538,0.000319014580347857,0.40451745379876797,553978.0,0.0007593845546315746,21.0,0.4404045028490299,0.4404045028490299
332,0.028426395939086295,0.0006814618661637955,0.3623988226637233,400788.0,0.0009646812213334747,19.0,0.46789794795122086,0.46789794795122086
333,0.1350253807106599,0.012730730986403102,0.49672213817448313,2659668.0,0.003600504182398115,34.0,0.5991028949800636,0.5991028949800636
334,0.019289340101522844,0.00014179245804849853,0.3566256335988414,267570.0,0.0006855475785371104,17.0,0.3357650442012579,0.3357650442012579
335,0.024365482233502538,0.0007870462920419981,0.3608058608058608,367195.0,0.0009193167875011293,18.0,0.34699804868137685,0.34699804868137685
336,0.03553299492385787,0.0005703466178065024,0.4352629253203712,882776.0,0.0010084488792585832,27.0,0.5397460555826605,0.5397460555826605
337,0.03857868020304569,0.0003719988161126293,0.43239683933274803,931438.0,0.0010565530838204606,29.0,0.4569542618311284,0.4569542618311284
338,0.06192893401015229,0.0016353587432175892,0.4467120181405896,1427820.0,0.0017101673401723704,31.0,0.48019370457560706,0.48019370457560706
339,0.05888324873096447,0.0008650624722009882,0.42530224525043175,1360305.0,0.001569692147482869,29.0,0.47751798706210685,0.47751798706210685
340,0.1065989847715736,0.008977603964840587,0.4765360425737784,2231216.0,0.002929951155667248,34.0,0.522166744174406,0.522166744174406
341,0.013197969543147208,2.711297793487892e-05,0.361733382298935,195696.0,0.00048495410489798646,13.0,0.36449573811460523,0.36449573811460523
342,0.07309644670050762,0.0035553732926251807,0.44752385279418444,1724164.0,0.002163028703790571,27.0,0.5579431951531737,0.5579431951531737
343,0.020304568527918784,0.00019779825434377928,0.42130025662959797,487122.0,0.0006683341776437118,19.0,0.41485097547666044,0.41485097547666044
344,0.017258883248730966,0.0001436705222500525,0.35482708933717577,215536.0,0.0006754611147209645,15.0,0.34330767432032194,0.34330767432032194
345,0.026395939086294416,0.00017512929412877732,0.4105877448937057,608125.0,0.0008388961320272874,20.0,0.4878875979159906,0.4878875979159906
346,0.027411167512690356,0.00017234196471645294,0.4293809938971229,673348.0,0.0008261137627385522,23.0,0.4308653576047303,0.4308653576047303
347,0.024365482233502538,0.00043824845695359684,0.41317114093959734,571458.0,0.0008191797881265157,20.0,0.41043988670083364,0.41043988670083364
348,0.0040609137055837565,0.0,0.3294314381270903,27087.0,0.00026405420196015596,4.0,0.14991352460172058,0.14991352460172058
349,0.022335025380710662,0.0005245336604300134,0.41282481139983235,525756.0,0.0008153028991033637,16.0,0.43929809486379634,0.43929809486379634
350,0.0233502538071066,0.0024915992441326383,0.39071796905989686,470756.0,0.000970732353258917,18.0,0.4387016881653794,0.4387016881653794
351,0.06091370558375635,0.001520076825848721,0.451213925790197,1445323.0,0.001665402486390433,30.0,0.4840761383352812,0.4840761383352812
352,0.026395939086294416,0.00045652460539752165,0.41369172616547667,610925.0,0.0008745707332660534,20.0,0.4234292069325816,0.4234292069325816
353,0.04162436548223351,0.004440965462792547,0.42994325621999124,997320.0,0.0014933347300078814,20.0,0.4764949278059051,0.4764949278059051
354,0.010152284263959392,1.1452447209329855e-05,0.3562386980108499,139275.0,0.0004336557890897805,10.0,0.3818191549295101,0.3818191549295101
355,0.05279187817258883,0.0005660444998589815,0.4518348623853211,1200795.0,0.0013602326355335913,34.0,0.5080025254360405,0.5080025254360405
356,0.049746192893401014,0.00041620259100442206,0.4430949167791273,1160256.0,0.0013330481930893727,31.0,0.4464905035743316,0.4464905035743316
357,0.045685279187817264,0.00042096634172796086,0.43894830659536543,1065460.0,0.001242401520158491,30.0,0.5474128094039143,0.5474128094039143
358,0.05380710659898477,0.0016016125087287027,0.3995943204868154,1090024.0,0.00166476465368075,21.0,0.4163195519926346,0.4163195519926346
359,0.03248730964467005,0.00022291262363076478,0.37085843373493976,526752.0,0.0010390040868042828,20.0,0.3968441853874318,0.3968441853874318
360,0.028426395939086295,0.0006518256530407429,0.4071930549813973,655668.0,0.0008848285453174908,21.0,0.3993019235433779,0.3993019235433779
361,0.048730964467005075,0.000556057918511781,0.43777777777777777,1179324.0,0.001294328935271762,29.0,0.45866782242294235,0.45866782242294235
362,0.06903553299492386,0.0018872183807269486,0.468378506894912,1590312.0,0.0018156551088562068,32.0,0.47570359054478517,0.47570359054478517
363,0.05786802030456853,0.00077198582230856,0.44732061762034514,1353856.0,0.0015130130040283537,34.0,0.5171751124746579,0.5171751124746579
364,0.009137055837563452,1.2226151145740763e-05,0.3781190019193858,168992.0,0.00036242286835527695,9.0,0.36405941797870084,0.36405941797870084
365,0.09137055837563453,0.0043311205920180795,0.4833169774288518,2084380.0,0.002393542626784873,34.0,0.5686227866614022,0.5686227866614022
366,0.10558375634517767,0.005487051508059896,0.48450565666502704,2323062.0,0.0028004971153666484,34.0,0.5260251221227762,0.5260251221227762
367,0.08324873096446701,0.002802327646249925,0.46462264150943394,1777626.0,0.002127558132066947,34.0,0.5606524865457264,0.5606524865457264
368,0.045685279187817264,0.0013026792560490899,0.4395359214636323,1114652.0,0.0013357570260616534,27.0,0.4327565496085539,0.4327565496085539
369,0.008121827411167513,0.0001496995813197006,0.3896360759493671,160167.0,0.000419590418289491,7.0,0.3332983048831988,0.3332983048831988
370,0.03654822335025381,0.002068887463355238,0.3825242718446602,669550.0,0.001115696695117754,26.0,0.3886809275747755,0.3886809275747755
371,0.08730964467005077,0.002405501415016386,0.4724220623501199,1888445.0,0.0022531077099466924,34.0,0.5536635004598076,0.5536635004598076
372,0.029441624365482234,0.000269379067468202,0.42548596112311016,697004.0,0.0008709777462802189,22.0,0.43327516181058956,0.43327516181058956
373,0.044670050761421325,0.001648240632793855,0.4452983725135624,1112797.0,0.0012997441128266346,28.0,0.4451977725506455,0.4451977725506455
374,0.020304568527918784,0.00019387009783222248,0.38297045101088645,389500.0,0.000700476080353053,17.0,0.3767625427654195,0.3767625427654195
375,0.06598984771573604,0.0038161434162713565,0.45370796867802854,1542912.0,0.0019149743719016888,31.0,0.47039180191114216,0.47039180191114216
376,0.049746192893401014,0.004189133510580165,0.4271465741543799,1184400.0,0.0016522712201515507,27.0,0.48686309302418107,0.48686309302418107
377,0.13908629441624365,0.024077739867942656,0.47492767598842817,3080944.0,0.004614179041098175,30.0,0.5386596872156518,0.5386596872156518
378,0.024365482233502538,5.2936231235885714e-05,0.3820791311093871,455538.0,0.0007751110301655833,22.0,0.3785842533615197,0.3785842533615197
379,0.05279187817258883,0.0022588176555170887,0.4344949272165858,1277601.0,0.0016314559630952504,27.0,0.4503721527253065,0.4503721527253065
380,0.04060913705583757,0.0027182221013880127,0.42256542256542257,968331.0,0.0013609604749412244,27.0,0.43630286482175096,0.43630286482175096
381,0.03350253807106599,0.002816545518202349,0.40668868703550787,750048.0,0.0012259518564190768,24.0,0.41541968599829093,0.41541968599829093
382,0.005076142131979696,0.0,0.34356470177886295,46020.0,0.0002862622925720264,5.0,0.1865092702076958,0.1865092702076958
383,0.005076142131979696,0.0,0.3383716935760907,39076.0,0.00028700406046750643,5.0,0.20409958631914632,0.20409958631914632
384,0.016243654822335026,3.78994910933816e-05,0.37696134711060086,289620.0,0.0005612770621657158,16.0,0.40591851317347566,0.40591851317347566
385,0.022335025380710662,5.8972049545557365e-05,0.40752999586263966,505701.0,0.000729289761046291,22.0,0.431590213957891,0.431590213957891
386,0.008121827411167513,1.904854255957619e-05,0.360146252285192,105896.0,0.00036221884831636353,8.0,0.3716994888519343,0.3716994888519343
387,0.03959390862944163,0.0008809991682707176,0.4008954008954009,849490.0,0.0011905653251804052,26.0,0.41283956020233437,0.41283956020233437
388,0.027411167512690356,0.00012187674748387171,0.4142136248948696,642330.0,0.0008461901695467365,24.0,0.42135903937307695,0.42135903937307695
389,0.043654822335025385,0.0013001978065911085,0.4318281455501973,1062222.0,0.0013144193400871104,27.0,0.4441490718751178,0.4441490718751178
390,0.045685279187817264,0.0007505674248828482,0.420221843003413,1077340.0,0.0013361006958818055,27.0,0.4410776672260884,0.4410776672260884
391,0.019289340101522844,0.00015651637386689427,0.37710566615620217,312102.0,0.0006638802068773704,19.0,0.3973996576662554,0.3973996576662554
392,0.020304568527918784,0.00017715566593137015,0.39289988033506185,414998.0,0.0006772934329933658,19.0,0.39777891575490476,0.39777891575490476
393,0.08324873096446701,0.006109785058491208,0.4592074592074592,1879281.0,0.0023978377838878664,32.0,0.49781405107645216,0.49781405107645216
394,0.03248730964467005,0.0002467358266218253,0.40888335408883353,744062.0,0.001019144502605298,26.0,0.4118518572033839,0.4118518572033839
395,0.04060913705583757,0.0005938542618268374,0.4354553492484527,979680.0,0.001165936014847991,27.0,0.43681708485635007,0.43681708485635007
396,0.014213197969543147,3.198006669088657e-06,0.35831211349581665,183664.0,0.0005207496358552204,14.0,0.337900603601232,0.337900603601232
397,0.03654822335025381,0.001537807416752982,0.42292829540575355,879165.0,0.0011973884935087163,27.0,0.4156278247069881,0.4156278247069881
398,0.0040609137055837565,0.0,0.33755997258396164,28875.0,0.00026139350437522026,4.0,0.1437521389456296,0.1437521389456296
399,0.018274111675126905,6.366725759831026e-05,0.3971774193548387,392802.0,0.0006086430151626232,18.0,0.473495901707246,0.473495901707246
400,0.03756345177664975,0.0006428538154718715,0.4405187835420394,937764.0,0.0010999556194153596,27.0,0.47710412519338075,0.47710412519338075
401,0.049746192893401014,0.005377688439777287,0.43777777777777777,1204704.0,0.0017476956908756766,25.0,0.45587559253444065,0.45587559253444065
402,0.008121827411167513,4.769772245885478e-05,0.3859717868338558,150395.0,0.00037403614982136485,8.0,0.34333396834004803,0.34333396834004803
403,0.018274111675126905,0.0001322858404350965,0.394,375071.0,0.0006155969452494476,18.0,0.4104526346652676,0.4104526346652676
404,0.08324873096446701,0.004549189709528527,0.463093559003291,1895481.0,0.0022793062822996,34.0,0.4859090333958312,0.4859090333958312
405,0.12385786802030457,0.009869847808975506,0.492992992992993,2529505.0,0.003395321442754362,34.0,0.6280718971861858,0.6280718971861858
406,0.028426395939086295,0.0003990551336773482,0.40468364831553,649593.0,0.0009366250484010288,19.0,0.40280671537233737,0.40280671537233737
407,0.027411167512690356,0.00031544957363806005,0.3822273961971284,541060.0,0.0008926837168823577,19.0,0.39670919879488387,0.39670919879488387
408,0.05482233502538071,0.0029704701654447115,0.4251186879585671,1260128.0,0.0016842517456849735,30.0,0.43502953387942134,0.43502953387942134
409,0.08527918781725889,0.005101379911586837,0.45707656612529,2111188.0,0.0023485451653758797,29.0,0.4723457029635819,0.4723457029635819
410,0.011167512690355331,6.775997902048691e-06,0.40253371475275845,241980.0,0.00041102162546757565,11.0,0.4352929884872807,0.4352929884872807
411,0.10558375634517767,0.01490375455418449,0.4721955896452541,2421324.0,0.0033135387294204945,32.0,0.6037974237455122,0.6037974237455122
412,0.06903553299492386,0.005910679863652629,0.4344949272165858,1559492.0,0.002175631764713137,30.0,0.4694516217363892,0.4694516217363892
413,0.028426395939086295,0.00012693332001973402,0.4149115417017692,672408.0,0.0008626863750410375,23.0,0.45351826907371406,0.45351826907371406
414,0.010152284263959392,0.00672883598610377,0.31210392902408113,36324.0,0.001343136712410097,4.0,0.36885958561306653,0.36885958561306653
415,0.0040609137055837565,0.0008348526934553923,0.3511586452762923,39120.0,0.0004450968070930314,4.0,0.17364059821172717,0.17364059821172717
