node_id,DC,BC,CC,CI,PR,KS,SAASP-fixed,SAASP-adaptive,SIR_influence
448,0.0007429420505200594,0.0,0.2700822687445656,16908.0,5.9690128166449404e-05,3.0,0.07970471561279269,0.07970471561279269,
449,0.0024764735017335313,9.285508550724518e-06,0.286504895700298,90369.0,0.00011449158097847742,9.0,0.27164463886674184,0.27164463886674184,
450,0.005448241703813769,1.641348871525873e-06,0.2713892062638618,204561.0,0.00019235888127295137,18.0,0.27033847508360626,0.27033847508360626,
451,0.006191183754333828,4.040600249793331e-05,0.3035861965265769,261600.0,0.0001868905378070141,24.0,0.27352601666826,0.27352601666826,
452,0.010401188707280832,0.00011175123463565339,0.2879144385026738,411681.0,0.00030817222787336574,24.0,0.2875317706411453,0.2875317706411453,
453,0.0012382367508667657,3.0672200913221837e-07,0.2701184025687337,34068.0,0.0001453993376012835,3.0,0.10851305187150509,0.10851305187150509,
454,0.0007429420505200594,0.0,0.2700822687445656,17046.0,8.846544426174569e-05,3.0,0.08075980964640055,0.08075980964640055,
455,0.009162951956414065,0.00014768443893640375,0.28799657656372585,399672.0,0.0003240085076020284,18.0,0.27979352124664403,0.27979352124664403,
456,0.01510648836057454,0.00032014631716175947,0.305608113221827,689400.0,0.00039961703135006583,31.0,0.3042019492201506,0.3042019492201506,
457,0.004952947003467063,7.610630932348111e-05,0.2866676132329973,196821.0,0.00022194714151254095,12.0,0.2738752280317928,0.2738752280317928,
458,0.0064388311045071814,4.665313871730614e-06,0.2714986888993478,238325.0,0.00021111624989998397,18.0,0.2780906855351964,0.2780906855351964,
459,0.0024764735017335313,1.9538933593620456e-05,0.28646424517593644,95013.0,0.0001282362507579907,10.0,0.24144387964329295,0.24144387964329295,
460,0.016344725111441305,0.0006212141290480635,0.30607140150079587,721370.0,0.00046581871004368385,31.0,0.3026214532895256,0.3026214532895256,
461,0.013125309559187715,0.0002115044659068049,0.30937787312289305,879216.0,0.0003601953587437629,31.0,0.29691997098526496,0.29691997098526496,
462,0.0047052996532937095,5.059588323909264e-06,0.271589991928975,189900.0,0.00017764694476082074,17.0,0.2798268156224011,0.2798268156224011,
463,0.010648836057454186,0.0001703191828557906,0.29027388397670906,653856.0,0.00032986582260178263,22.0,0.296029071551462,0.296029071551462,
464,0.0012382367508667657,1.7809545687079736e-05,0.2764617280569629,35564.0,0.0001143185202072382,4.0,0.14375482686039492,0.14375482686039492,
465,0.019316493313521546,0.00033434710833154385,0.3109981515711645,1600522.0,0.0005052462820582991,31.0,0.3128393875078531,0.3128393875078531,2987.9
466,0.002228826151560178,2.4773700737602254e-08,0.27019069923051187,66704.0,0.00011561062943863943,9.0,0.23404247390132446,0.23404247390132446,
467,0.0009905894006934125,0.0,0.27010033444816056,25539.0,0.00010831815006117514,4.0,0.07976161750227145,0.07976161750227145,
468,0.0004952947003467063,0.0,0.2700642054574639,8532.0,7.076301153357584e-05,2.0,0.04591147319178031,0.04591147319178031,
469,0.005448241703813769,7.03536965895882e-05,0.28689165186500887,216468.0,0.00021999059521722825,12.0,0.27309734509504646,0.27309734509504646,
470,0.00396235760277365,8.00277333657015e-07,0.27031731155442495,121365.0,0.00016036074263691717,14.0,0.26982381233312486,0.26982381233312486,
471,0.007677067855373947,4.520897774495892e-05,0.304524886877828,356370.0,0.000221845792945861,27.0,0.28886714761314597,0.28886714761314597,
472,0.0012382367508667657,7.882349853699626e-05,0.28466690165667957,37868.0,9.672896186057537e-05,4.0,0.14003338106518703,0.14003338106518703,
473,0.0079247152055473,5.2151315479410956e-05,0.28985715311176513,486917.0,0.00023460621254586483,24.0,0.28493922226919904,0.28493922226919904,
474,0.004952947003467063,2.31936951941885e-06,0.27148043565954016,193477.0,0.00018277001895006576,18.0,0.2808458207109562,0.2808458207109562,
475,0.03021297672114908,0.004998494829229422,0.3661920740001814,7071240.0,0.0007853586142469625,31.0,0.3809867348471808,0.3809867348471808,
476,0.0014858841010401188,0.0,0.2764049558491341,44205.0,0.00014434586029911012,6.0,0.08787012842062578,0.08787012842062578,
477,0.0029717682020802376,6.287801187210477e-07,0.28601784955376114,104720.0,0.00014348559147868897,11.0,0.24356006484766432,0.24356006484766432,
478,0.001981178801386825,5.362007803294713e-07,0.2704259308866863,62902.0,0.00010813244058513989,7.0,0.2409966564879469,0.2409966564879469,
479,0.009162951956414065,5.1629610427368866e-05,0.29023215697549054,601128.0,0.0002551336894795653,26.0,0.29578587672096895,0.29578587672096895,
480,0.001733531451213472,3.5600085906119415e-05,0.28814043099757386,69900.0,0.00010365303966235572,6.0,0.16325806563471906,0.16325806563471906,
481,0.006686478454680535,1.0743636224261583e-05,0.2722124848321424,279344.0,0.00023896760247197718,18.0,0.27284944452390114,0.27284944452390114,
482,0.008420009905894007,3.156750147944573e-05,0.2904200230149597,550539.0,0.00023652938476956817,29.0,0.29707389738937284,0.29707389738937284,
483,0.057206537890044575,0.010308265926953497,0.3698479575013739,12071550.0,0.0012974283300616095,35.0,0.42523308296762996,0.42523308296762996,
484,0.026498266468548786,0.002898484557823389,0.3631621548700423,6071256.0,0.0006189037515495884,31.0,0.3817244996890393,0.3817244996890393,
485,0.0012382367508667657,0.0,0.2858761061946903,38708.0,7.968301334119221e-05,5.0,0.15237897625962118,0.15237897625962118,
486,0.00396235760277365,2.766735341827331e-07,0.2708067869358192,139335.0,0.00018700315387141714,12.0,0.2708681020267219,0.2708681020267219,
487,0.008172362555720653,5.669318841277538e-06,0.27396702625686953,469120.0,0.00023068991729236152,28.0,0.2948069363730956,0.2948069363730956,
488,0.006934125804853888,9.311756849921421e-07,0.2719008820954818,257931.0,0.00020118944513412298,26.0,0.2773529683009214,0.2773529683009214,
489,0.005943536404160475,3.344985971368775e-06,0.27182766745203635,237222.0,0.00020899456604849058,18.0,0.2826052681837579,0.2826052681837579,
490,0.0032194155522535907,9.34371969168654e-07,0.2711705056745685,121440.0,0.00012961471340054543,11.0,0.27653277907011115,0.27653277907011115,
491,0.0027241208519068845,1.4424118766528336e-07,0.2711705056745685,101540.0,0.00011410003910255497,11.0,0.2703778571550302,0.2703778571550302,
492,0.016097077761267953,0.00024378528493104878,0.31047208980470553,1142528.0,0.0004170969271344561,31.0,0.3022719252891427,0.3022719252891427,
493,0.013868251609707775,2.9299808764018076e-05,0.2754058109398445,1061280.0,0.000368237362802263,30.0,0.307658419211361,0.307658419211361,
494,0.005695889053987122,5.761006990228347e-06,0.27461915125136016,458942.0,0.0001723605887668945,20.0,0.2887464829742251,0.2887464829742251,
495,0.005695889053987122,8.723607137144107e-07,0.2707886266094421,180510.0,0.0001772315726405564,21.0,0.2732366875392702,0.2732366875392702,
496,0.009905894006934125,4.0511173252832185e-05,0.2774113767518549,670254.0,0.0002880862392711472,29.0,0.29064310716993697,0.29064310716993697,
497,0.02055473006438831,0.0005652444111632942,0.31020972574325884,1686002.0,0.000543039517021316,31.0,0.3213404284938169,0.3213404284938169,
498,0.0014858841010401188,9.792140174844954e-07,0.2704078216031608,45525.0,0.00014171628224383267,4.0,0.14664211199900376,0.14664211199900376,
499,0.0007429420505200594,0.0,0.2700822687445656,17034.0,8.504741228873088e-05,3.0,0.07935742272255494,0.07935742272255494,
500,0.02055473006438831,0.00040961846988442347,0.2938864628820961,1417452.0,0.0005489504542277074,31.0,0.3067245540696564,0.3067245540696564,
501,0.001981178801386825,4.089626788429578e-08,0.27644280139659066,61789.0,0.00018555818243909617,7.0,0.11647278150377673,0.11647278150377673,
502,0.0027241208519068845,3.208383221442506e-07,0.2711705056745685,101140.0,0.00011298757177878084,11.0,0.26945969522261703,0.26945969522261703,
503,0.014363546310054482,0.00019436165032819767,0.2904618040569702,1122159.0,0.00037481180293092125,31.0,0.30894748580390763,0.30894748580390763,
504,0.010648836057454186,0.00018869156224282218,0.2874225923553278,398538.0,0.00037577679371531984,19.0,0.2786791227920447,0.2786791227920447,
505,0.0032194155522535907,8.77747895397784e-08,0.27075231326270616,112008.0,0.00015665469172840095,12.0,0.2863155597260429,0.2863155597260429,
506,0.017830609212481426,0.00012133557653213191,0.29341665455602384,1198196.0,0.00047535992663857003,31.0,0.31028653900265246,0.31028653900265246,
507,0.016097077761267953,0.00015459359720637074,0.29199508279702074,1205376.0,0.000433371714689796,31.0,0.30225235909863735,0.30225235909863735,
508,0.00396235760277365,6.234668694339067e-05,0.2868712702472293,161925.0,0.00015886606920413414,12.0,0.2693015283877213,0.2693015283877213,
509,0.003714710252600297,1.7407163453338853e-07,0.2707886266094421,130354.0,0.0001778038122571472,12.0,0.27555811254301277,0.27555811254301277,
510,0.0064388311045071814,6.301893231551073e-05,0.28662691652470185,237900.0,0.00022811593643122893,18.0,0.27323884470848603,0.27323884470848603,
511,0.007429420505200594,1.9543496560996466e-05,0.28828442921396447,351277.0,0.000209450172483678,26.0,0.2846425167871984,0.2846425167871984,2928.0
512,0.007181773155027241,3.514591267547815e-05,0.2886966468863945,427336.0,0.00020693998256482546,26.0,0.2874425018512841,0.2874425018512841,
513,0.022040614165428428,0.0004818306091777791,0.31150196713723677,1607320.0,0.0005842000483572745,31.0,0.32118697366050947,0.32118697366050947,
514,0.0158494304110946,7.564190437517587e-05,0.2928846014361355,1039374.0,0.00041869099493424913,31.0,0.29853233057883494,0.29853233057883494,
515,0.01510648836057454,0.00015862280662939864,0.2932887855897734,1080060.0,0.0004036627422085615,31.0,0.3037563909509904,0.3037563909509904,
516,0.004952947003467063,7.51310224107966e-05,0.2866676132329973,196213.0,0.00022132725858718867,12.0,0.27162981106983414,0.27162981106983414,
517,0.025755324418028726,0.0016732882821071779,0.34122021294574956,5901591.0,0.0006354935542122408,31.0,0.3729602176567592,0.3729602176567592,
518,0.0047052996532937095,4.377496413507486e-05,0.28664726343437213,186336.0,0.00021446337550002484,12.0,0.2813426357319362,0.2813426357319362,
519,0.006191183754333828,1.902928168933092e-06,0.2714439365420812,232560.0,0.00021184336777108285,18.0,0.2726363646984399,0.2726363646984399,
520,0.012382367508667657,0.0001968125634453402,0.30798566089543133,838390.0,0.0003397294215739684,31.0,0.2967166953452412,0.2967166953452412,
521,0.003714710252600297,7.100193768872949e-07,0.2713709677419355,143416.0,0.00012978089806084603,15.0,0.2692802230689732,0.2692802230689732,
522,0.0027241208519068845,2.5925709214478725e-07,0.27022686207588836,82980.0,0.00013308436318643777,9.0,0.268271689938349,0.268271689938349,
523,0.010648836057454186,4.305303774030838e-05,0.2884285714285714,433944.0,0.0003071135096707972,30.0,0.28197556581318267,0.28197556581318267,
524,0.0158494304110946,0.00017219376720998948,0.3103527784182615,1104264.0,0.00041564106355068773,31.0,0.30478219869480927,0.30478219869480927,
525,0.017087667161961365,0.00038505015007923464,0.3091173543596417,1369996.0,0.0004428125049491745,31.0,0.31310859639704014,0.31310859639704014,
526,0.024269440316988605,0.0017951948450460643,0.3408457837427197,5343342.0,0.0004640796734963514,39.0,0.37223674522676514,0.37223674522676514,
527,0.011391778107974244,8.019189321479655e-05,0.28948311706932395,707445.0,0.0003036185860243482,31.0,0.2978780998922589,0.2978780998922589,
528,0.0032194155522535907,4.305748410574852e-06,0.28640329101354706,119856.0,0.0001359529140328455,12.0,0.26692526703205055,0.26692526703205055,
529,0.002228826151560178,2.3401811992987383e-07,0.27037161031134915,68816.0,0.00011397796601445197,9.0,0.21486382658842865,0.21486382658842865,
530,0.0009905894006934125,4.498589467272537e-08,0.27010033444816056,25413.0,7.057771509762482e-05,4.0,0.11115887451414427,0.11115887451414427,
531,0.009905894006934125,0.00023248176107494402,0.28754539628284553,412971.0,0.0003476359688932335,18.0,0.28368195329263735,0.28368195329263735,
532,0.0024764735017335313,1.4927137777767961e-06,0.27020877944325483,76338.0,0.0002397894408176603,4.0,0.2347957451517337,0.2347957451517337,
533,0.0014858841010401188,3.380111992965974e-07,0.27031731155442495,43590.0,9.542540091070592e-05,5.0,0.17083732874982543,0.17083732874982543,
534,0.001981178801386825,2.246024912820178e-05,0.28597733711048157,68313.0,0.00010735469481940404,7.0,0.23434979094717948,0.23434979094717948,
535,0.0029717682020802376,4.829090773585816e-06,0.27315159304606645,173107.0,0.00011630257892597298,12.0,0.2745977889464562,0.2745977889464562,
536,0.005448241703813769,6.700440312292069e-07,0.2718825747374091,237384.0,0.0001687462385459829,20.0,0.2767135469440577,0.2767135469440577,
537,0.009905894006934125,6.193215619032699e-05,0.2891928668624221,635583.0,0.00026758429522218466,30.0,0.2961611686692688,0.2961611686692688,
538,0.021545319465081723,0.001284521477292253,0.3231951336641588,4954546.0,0.0005315028252191574,31.0,0.3681006569657568,0.3681006569657568,2956.1
539,0.005448241703813769,9.652245828691472e-06,0.2713892062638618,213171.0,0.00021091469672903954,14.0,0.2780134587218349,0.2780134587218349,
540,0.001981178801386825,8.759875833316707e-07,0.2712251477700161,74977.0,9.560697702129693e-05,7.0,0.24057467300285834,0.24057467300285834,
541,0.0024764735017335313,1.4070968622191582e-05,0.28605837347690566,86598.0,0.00011033462798019298,10.0,0.27008580827919676,0.27008580827919676,
542,0.014363546310054482,0.00028159932384779374,0.30963883137796183,961932.0,0.00038967081629135705,31.0,0.3029186315434203,0.3029186315434203,
543,0.005200594353640416,1.3800932616526306e-05,0.28622058406577827,182960.0,0.00019822460082669256,15.0,0.2746333084599796,0.2746333084599796,
544,0.01659237246161466,9.407095750289727e-05,0.293097190970458,1099560.0,0.0004437927008594111,31.0,0.29965903230784824,0.29965903230784824,
545,0.011391778107974244,6.563898688298767e-05,0.28890319811118265,489645.0,0.0003154966480085141,30.0,0.2832456940512116,0.2832456940512116,
546,0.007429420505200594,9.418457059196419e-05,0.28785286569717705,320885.0,0.0002493116029142422,18.0,0.2853673604316894,0.2853673604316894,
547,0.0079247152055473,6.527288064105486e-06,0.27197413618912913,308574.0,0.00026697865167901193,18.0,0.27720676857310533,0.27720676857310533,
548,0.0079247152055473,5.8126681958980245e-06,0.2721024258760108,310341.0,0.00024876214948969897,19.0,0.2795720056469913,0.2795720056469913,
549,0.001733531451213472,3.7983115207768156e-05,0.2938009313154831,68694.0,0.00011119124915573054,6.0,0.18810764612278438,0.18810764612278438,
550,0.00024764735017335313,0.0,0.2700461445863706,0.0,4.589095897482896e-05,1.0,0.01514027842834216,0.01514027842834216,
551,0.004210004952947003,4.182480927124916e-07,0.27082494969818915,148352.0,0.0001962263742645253,12.0,0.2692976493692825,0.2692976493692825,2280.7
552,0.0009905894006934125,4.089626788429578e-08,0.27010033444816056,25521.0,9.440662787863708e-05,4.0,0.07917604527600063,0.07917604527600063,
553,0.021050024764735015,0.000670285018807706,0.3108784355993533,1647828.0,0.0005733303494071276,31.0,0.3128281468651018,0.3128281468651018,
554,0.004457652303120356,7.486283571839704e-05,0.28662691652470185,176664.0,0.00020392936769565614,12.0,0.279306556412798,0.279306556412798,
555,0.009410599306587419,1.3447011991810428e-05,0.27250641112160884,379250.0,0.00030200042235409383,19.0,0.2843958217360171,0.2843958217360171,2893.6
556,0.01188707280832095,8.938334245939702e-05,0.28987796123474513,522123.0,0.0003459078669957273,30.0,0.286174019859647,0.286174019859647,
557,0.009162951956414065,2.0526252933937625e-05,0.2738926948382283,531036.0,0.0002808747016989297,20.0,0.29403779911100164,0.29403779911100164,
558,0.004952947003467063,2.9227631770779883e-05,0.28871728871728874,218215.0,0.0001704038240719905,17.0,0.28118699951165244,0.28118699951165244,
559,0.02055473006438831,0.00028980716495037904,0.31200741770978213,1758080.0,0.0005205311021580356,31.0,0.3217758465461082,0.3217758465461082,
560,0.007429420505200594,1.0466776821356941e-05,0.2741158101961849,471366.0,0.00021948655902627153,24.0,0.283274680506686,0.283274680506686,
561,0.020059435364041603,0.0003226420225588051,0.3112858464384829,1592320.0,0.0005164145595837135,31.0,0.3103827239792274,0.3103827239792274,
562,0.0012382367508667657,5.02439862578491e-08,0.2701184025687337,33716.0,7.787213040574953e-05,5.0,0.14415318126544316,0.14415318126544316,
563,0.022535908865775136,0.06278022847240787,0.3939127889961955,10817910.0,0.0007402839803830181,30.0,0.45216882745087683,0.45216882745087683,
564,0.002228826151560178,7.293898063197336e-06,0.2764617280569629,70608.0,0.00021212807566592547,7.0,0.20647590033628183,0.20647590033628183,
565,0.004952947003467063,6.262184165524754e-07,0.271589991928975,188784.0,0.00015781495227813847,19.0,0.27059849759435295,0.27059849759435295,
566,0.021050024764735015,0.0017873986581210663,0.36496746203904556,4986912.0,0.0005232641470441746,31.0,0.3906699003391034,0.3906699003391034,
567,0.015601783060921248,0.09631033121856215,0.3288809252321225,1676976.0,0.00048244265191169,31.0,0.35417967265609895,0.35417967265609895,
568,0.0029717682020802376,1.078647917454337e-06,0.2702449471288984,91311.0,0.00013752082745957907,10.0,0.26501560555445874,0.26501560555445874,
569,0.003714710252600297,2.4853694473709113e-06,0.28644392423919984,135646.0,0.00013097933480812603,15.0,0.2805914268456201,0.2805914268456201,
570,0.00866765725606736,3.5547053774269e-05,0.28781183178902353,347038.0,0.00026401793710488833,22.0,0.2860485920605062,0.2860485920605062,
571,0.0007429420505200594,0.0,0.2700822687445656,16878.0,5.9298680651051526e-05,3.0,0.07486852987959645,0.07486852987959645,
572,0.0009905894006934125,0.0,0.27010033444816056,25539.0,0.00010831815006117514,4.0,0.08020445375430181,0.08020445375430181,
573,0.0079247152055473,3.043763233996615e-06,0.2704078216031608,179862.0,0.00035047020034089044,15.0,0.267449594838283,0.267449594838283,
574,0.0027241208519068845,2.5931961227784492e-06,0.2711705056745685,94440.0,0.0001459801539142264,9.0,0.2747447350143485,0.2747447350143485,
575,0.0029717682020802376,8.134687131087809e-08,0.2700461445863706,67947.0,0.0001517362694302541,12.0,0.26107931951440094,0.26107931951440094,
576,0.003467062902426944,1.1153527604807941e-08,0.2700822687445656,80275.0,0.00017129928708366034,14.0,0.2665036309947938,0.2665036309947938,1761.2
577,0.005448241703813769,7.481692206504156e-08,0.27022686207588836,126042.0,0.0002485162527039103,19.0,0.27040929271479647,0.27040929271479647,
578,0.005943536404160475,2.1272707053068516e-07,0.2702630346027709,137356.0,0.0002689991944435571,19.0,0.2669881703709964,0.2669881703709964,
579,0.009658246656760773,1.2406788467988566e-05,0.27098852426011677,252396.0,0.0004232250932243296,15.0,0.2733108817296021,0.2733108817296021,
580,0.020802377414561663,0.001441120586959375,0.34503973340169186,4901648.0,0.0005182120759522529,31.0,0.372878068617445,0.372878068617445,
581,0.0004952947003467063,0.0,0.26986566864933503,6481.0,8.15196878449505e-05,2.0,0.016033963506500392,0.016033963506500392,
582,0.005200594353640416,3.026920169107652e-08,0.27020877944325483,120400.0,0.00023862706930737613,19.0,0.26569951731902014,0.26569951731902014,
583,0.006191183754333828,3.6493288830915333e-07,0.27028112449799196,143064.0,0.0002798616171108625,19.0,0.2681676730680978,0.2681676730680978,
584,0.003714710252600297,1.1226569844003338e-05,0.27246963562753035,181496.0,0.00019145155967878856,10.0,0.2750579985629499,0.2750579985629499,
585,0.00024764735017335313,0.0,0.2698476343223737,0.0,4.678338100009414e-05,1.0,0.012984762322326985,0.012984762322326985,
586,0.001733531451213472,0.0,0.2714621848739496,57336.0,9.066121878921105e-05,7.0,0.17516468908964317,0.17516468908964317,
587,0.0024764735017335313,2.847438511467435e-07,0.27217578862227015,95922.0,0.000109282031838609,9.0,0.2790662921119697,0.2790662921119697,
588,0.003467062902426944,3.3373014782152425e-07,0.2700822687445656,79807.0,0.00017160826730099393,13.0,0.26419768522662235,0.26419768522662235,
589,0.005200594353640416,7.400917361821367e-06,0.2706797157795951,151160.0,0.00023792931707934515,15.0,0.2667031496901164,0.2667031496901164,
590,0.003467062902426944,0.00031092646334352376,0.28541136556403734,111722.0,0.00015276708084737675,14.0,0.2802772574191737,0.2802772574191737,
591,0.011391778107974244,0.0001110086875484544,0.3083855200855354,830655.0,0.0003130059144530279,31.0,0.29507297897895857,0.29507297897895857,
592,0.010153541357107478,1.2464225581224525e-05,0.2710249010000671,263880.0,0.00044614416045672163,15.0,0.2768298055183651,0.2768298055183651,
593,0.0012382367508667657,2.2156602180413347e-07,0.271589991928975,40628.0,7.775198390294548e-05,5.0,0.1422361901520292,0.1422361901520292,
594,0.001981178801386825,0.02880319816351658,0.2886966468863945,79471.0,0.0002015042579297268,5.0,0.302906875238761,0.302906875238761,
595,0.0047052996532937095,1.1153527604807941e-08,0.2701726214371738,109134.0,0.00021919934446924233,19.0,0.2686062213695321,0.2686062213695321,
596,0.011391778107974244,0.0019158284814109413,0.32278177458033575,2703825.0,0.00036497984136199215,25.0,0.36469000661016415,0.36469000661016415,
597,0.005448241703813769,1.9186639620348858e-06,0.2706797157795951,144291.0,0.0002438663119934457,15.0,0.26584620683592786,0.26584620683592786,
598,0.00396235760277365,1.6359664723738352e-07,0.2701184025687337,90870.0,0.00018724995706658035,15.0,0.2642886001077679,0.2642886001077679,
599,0.005695889053987122,2.09109897165603e-07,0.2702449471288984,131824.0,0.0002595428834322658,19.0,0.2663052319973531,0.2663052319973531,2016.6
600,0.005943536404160475,3.0923164033038043e-07,0.2702630346027709,137517.0,0.0002699828000456775,19.0,0.27059438077719017,0.27059438077719017,
601,0.006191183754333828,0.0004270341385526258,0.33861635220125785,1492128.0,0.0001930392264761587,21.0,0.34866107848433675,0.34866107848433675,
602,0.00024764735017335313,0.0,0.2698476343223737,0.0,4.678338100009414e-05,1.0,0.009975478004863987,0.009975478004863987,
603,0.004457652303120356,3.2180106095202746e-07,0.2701545460627551,102986.0,0.00020875571633583608,15.0,0.26651425977461835,0.26651425977461835,
604,0.00866765725606736,0.00014250735538045078,0.308739200244667,675410.0,0.0002523437774586098,28.0,0.3000296689343765,0.3000296689343765,
605,0.004457652303120356,3.7461092469525783e-07,0.2701545460627551,102357.0,0.00020724391814165208,15.0,0.26514019145801887,0.26514019145801887,
606,0.022535908865775136,0.000997180839874777,0.3408745568124261,5266620.0,0.0005412645640458651,31.0,0.36720328374174216,0.36720328374174216,
607,0.00024764735017335313,0.0,0.2698476343223737,0.0,4.678338100009414e-05,1.0,0.011504323254588498,0.011504323254588498,
608,0.00024764735017335313,0.0,0.2698476343223737,0.0,4.678338100009414e-05,1.0,0.013546581851013033,0.013546581851013033,
609,0.007429420505200594,0.0005800581422715316,0.2875044499822001,356932.0,0.00030397047649326664,15.0,0.28356791793850217,0.28356791793850217,
610,0.0012382367508667657,2.076700208801823e-06,0.2860989088847952,41404.0,7.02438447238191e-05,5.0,0.14727873789889093,0.14727873789889093,
611,0.00396235760277365,2.2404171929679116e-07,0.2701184025687337,91395.0,0.00018945142674158688,15.0,0.26506794064107797,0.26506794064107797,
612,0.003714710252600297,4.545965223330397e-07,0.27010033444816056,85554.0,0.00017936812461615172,14.0,0.26584077562148734,0.26584077562148734,
613,0.00024764735017335313,0.0,0.2698476343223737,0.0,4.678338100009414e-05,1.0,0.009945528933472628,0.009945528933472628,
614,0.0079247152055473,1.0058307399049895e-05,0.2910480034597088,560790.0,0.0002242213984667498,28.0,0.291938781541877,0.291938781541877,
615,0.005943536404160475,3.426258330995375e-07,0.2702630346027709,137586.0,0.000270144532834826,19.0,0.2676610708413545,0.2676610708413545,
616,0.0047052996532937095,6.859597611835496e-06,0.27064343163538873,138330.0,0.0002441090543147613,10.0,0.27438095255720935,0.27438095255720935,
617,0.006191183754333828,4.586199332645409e-06,0.27073416024136776,164952.0,0.00028903516610893535,15.0,0.2704423320018936,0.2704423320018936,
618,0.005943536404160475,1.0162350894093e-05,0.27118871725990595,194557.0,0.00027197896997947004,15.0,0.2761005000877512,0.2761005000877512,
619,0.0064388311045071814,2.874562143802564e-06,0.27075231326270616,170200.0,0.0002847145646993266,15.0,0.26781044368927226,0.26781044368927226,
620,0.004952947003467063,9.375833655722715e-06,0.27206575933162647,197638.0,0.00020696163513239064,15.0,0.2758554996765103,0.2758554996765103,
621,0.001733531451213472,5.5502077842972845e-08,0.2699558764540714,38106.0,0.00011081588830633677,7.0,0.19954615021298255,0.19954615021298255,
622,0.0032194155522535907,6.794175586227307e-07,0.2700642054574639,74640.0,0.0001707520370437645,10.0,0.2624007527382722,0.2624007527382722,
623,0.004210004952947003,6.053643497554776e-07,0.27013647310677014,97392.0,0.00020089622374284554,14.0,0.26632059450120865,0.26632059450120865,
624,0.00024764735017335313,0.0,0.2698476343223737,0.0,4.678338100009414e-05,1.0,0.01445281137293614,0.01445281137293614,
625,0.005200594353640416,8.865552382247556e-07,0.27020877944325483,119920.0,0.00024130198652989635,15.0,0.2683816708606867,0.2683816708606867,
626,0.003467062902426944,4.4462519815872765e-07,0.2700822687445656,79664.0,0.00017242961930433835,13.0,0.2669047051629561,0.2669047051629561,
627,0.005943536404160475,2.1272707053068516e-07,0.2702630346027709,137356.0,0.0002689991944435571,19.0,0.2676457039458926,0.2676457039458926,
628,0.0029717682020802376,3.3507446375788556e-08,0.2700461445863706,68563.0,0.00015293060320939494,12.0,0.26297475212915683,0.26297475212915683,
629,0.0027241208519068845,6.570629061140156e-05,0.32032365540218943,596660.0,0.0001056078337379245,11.0,0.3337891957937723,0.3337891957937723,
630,0.009658246656760773,5.4640892015811685e-05,0.272966943824782,448856.0,0.0004138683997585586,15.0,0.2826566243430819,0.2826566243430819,
631,0.0027241208519068845,7.578753962938927e-07,0.27048027329358965,72250.0,0.0001502092844842202,9.0,0.26838331312372643,0.26838331312372643,
632,0.005448241703813769,1.9605058473196232e-07,0.27022686207588836,126294.0,0.0002498513507360218,19.0,0.26691566610967044,0.26691566610967044,
633,0.003714710252600297,3.466935201309266e-07,0.27010033444816056,85778.0,0.0001789236996007431,14.0,0.27100570813164016,0.27100570813164016,
634,0.00396235760277365,5.936821370721734e-05,0.2877297990594271,181635.0,0.0001501259733385882,13.0,0.27141207762622854,0.27141207762622854,
635,0.005448241703813769,3.2641095108172388e-06,0.2704983922829582,142086.0,0.0002447476068429957,19.0,0.26939145608927645,0.26939145608927645,
636,0.006191183754333828,2.656882448648886e-06,0.27073416024136776,164016.0,0.00027306647946141353,15.0,0.26864148057241116,0.26864148057241116,
637,0.02847944526993561,0.001518045136600804,0.32564516129032256,6433248.0,0.0006673468005384597,31.0,0.3791291449582472,0.3791291449582472,
638,0.00024764735017335313,0.0,0.2698476343223737,0.0,4.678338100009414e-05,1.0,0.012435337240924852,0.012435337240924852,
639,0.0027241208519068845,2.381453299291916e-05,0.27413441955193485,171040.0,0.00013792490625408164,10.0,0.2832265214899144,0.2832265214899144,
640,0.005695889053987122,1.5675245177728452e-07,0.2702449471288984,131758.0,0.00025896584938324017,19.0,0.2652657791198801,0.2652657791198801,
641,0.016344725111441305,0.0005346649945481804,0.33992760333361394,3889600.0,0.00039729323004146364,27.0,0.37539326781765747,0.37539326781765747,
642,0.0004952947003467063,0.0,0.26986566864933503,6481.0,8.15196878449505e-05,2.0,0.014468103014269236,0.014468103014269236,
643,0.005943536404160475,3.0923164033038043e-07,0.2702630346027709,137517.0,0.0002699828000456775,19.0,0.2648790443142292,0.2648790443142292,
644,0.006191183754333828,7.848856808448193e-06,0.2713892062638618,198288.0,0.00026665134528675326,15.0,0.26955421602388074,0.26955421602388074,
645,0.007181773155027241,0.00013486293307990736,0.3061410159211524,445844.0,0.00022796167593558818,24.0,0.2838106989067614,0.2838106989067614,
646,0.0032194155522535907,4.0967816844561056e-05,0.2869528140989198,135204.0,0.00012810550632409002,11.0,0.28583594612673885,0.28583594612673885,
647,0.0047052996532937095,1.1763066326291983e-06,0.2701726214371738,109566.0,0.00021940799155135867,17.0,0.2664196560919901,0.2664196560919901,
648,0.0004952947003467063,0.0,0.26986566864933503,6458.0,5.665259153796909e-05,2.0,0.042084516346448796,0.042084516346448796,
649,0.0012382367508667657,5.528524830708063e-05,0.32032365540218943,240328.0,8.487490306041622e-05,5.0,0.20482982625124127,0.20482982625124127,
